numero,type,voie,code,commune
18,RUE,DU VERGER,44640,SAINT JEAN DE BOISEAU
4,RUE,FRANCOIS MITTERRAND,44640,SAINT JEAN DE BOISEAU
5783,,LA MARTINIERE,44640,PELLERIN (LE)
5783,,LA MARTINIERE,44640,PELLERIN (LE)
17,RUE,PASTEUR,44620,LA MONTAGNE
6,RUE,DE L UNION,44620,LA MONTAGNE
57,RUE,DU DROUILLARD,44620,LA MONTAGNE
22,RUE,DU PETIT BOIS,44620,LA MONTAGNE
6,RUE,DE VERDUN,44620,LA MONTAGNE
12,RUE,DU ROSSIGNOL,44620,LA MONTAGNE
11,RUE,DE LA CROIX,44640,SAINT JEAN DE BOISEAU
11,RUE,ARISTIDE BERTREUX,44640,PELLERIN (LE)
3,RUE,DE LA JOUARDAIS,44640,PELLERIN (LE)
1,RUE,DU MOULIN,44620,LA MONTAGNE
100,RTE,DE BOUGUENAIS,44620,LA MONTAGNE
16,RUE,DE LA TEIGNOUSE,44640,PELLERIN (LE)
46,RUE,DU MOULIN COLLET,44640,PELLERIN (LE)
46,RUE,DU MOULIN COLLET,44640,PELLERIN (LE)
4,RUE,DU MORTIER,44640,SAINT JEAN DE BOISEAU
69,RTE,DE BOUGUENAIS,44620,LA MONTAGNE
18,RUE,DU CHATEAU,44640,SAINT JEAN DE BOISEAU
13,RUE,DU FRESNE,44620,LA MONTAGNE
33,RUE,DES MESANGES,44620,LA MONTAGNE
43,RUE,D INDRET,44620,LA MONTAGNE
4,RUE,DES CADENIERS,44640,PELLERIN (LE)
9,RUE,DE LA METAIRIE,44640,SAINT JEAN DE BOISEAU
21,RUE,DES CHARREAUX,44640,SAINT JEAN DE BOISEAU
12,RUE,DES BOUVREUILS,44620,LA MONTAGNE
24,RUE,JEAN JAURES,44620,LA MONTAGNE
2,PAS,BEAUNE,44620,LA MONTAGNE
54,RUE,VIOLIN,44620,LA MONTAGNE
41,RUE,DU FRESNE,44620,LA MONTAGNE
7,RUE,SHIRIN EBADI,44640,SAINT JEAN DE BOISEAU
20,RUE,DU MANOIR,44620,LA MONTAGNE
21,RUE,DES CHARDONNERETS,44620,LA MONTAGNE
44,,LE PE DE BUZAY,44640,PELLERIN (LE)
5635,,LA CRUAUDIERE,44640,SAINT JEAN DE BOISEAU
2,RUE,DU DOCTEUR ROUX,44620,LA MONTAGNE
8,RUE,DE LA LOIRE,44640,SAINT JEAN DE BOISEAU
41,RUE,D INDRET,44620,LA MONTAGNE
2,RUE,DE LA GRANDE CHAUSSEE,44640,PELLERIN (LE)
40,RUE,DES CHARREAUX,44640,SAINT JEAN DE BOISEAU
19,RUE,DE LA FRATERNITE,44640,SAINT JEAN DE BOISEAU
11,RUE,DE L' ETIER,44640,PELLERIN (LE)
3,RUE,DE L HOMMEAU,44620,LA MONTAGNE
45,,LE PE DE BUZAY,44640,PELLERIN (LE)
18,RUE,RENE GUY CADOU,44620,LA MONTAGNE
6,RUE,RIGOBERTA MENCHU,44640,SAINT JEAN DE BOISEAU
39,RUE,DU PELLERIN,44640,SAINT JEAN DE BOISEAU
39,RUE,JEAN DE MARTEL,44640,SAINT JEAN DE BOISEAU
13,RUE,ARISTIDE BRIAND,44620,LA MONTAGNE
1,RUE,DE LA PAIX,44640,SAINT JEAN DE BOISEAU
9,RUE,FRANCOIS MITTERRAND,44640,SAINT JEAN DE BOISEAU
35,RUE,DE LA BRIANDIERE,44620,LA MONTAGNE
8,RUE,DE LA ROSERAIE,44620,LA MONTAGNE
9,RUE,JEAN JAURES,44620,LA MONTAGNE
2,RUE,CURIE,44620,LA MONTAGNE
5792,,LA PROUTIERE,44640,PELLERIN (LE)
12,RUE,EDOUARD BRANLY,44620,LA MONTAGNE
45,RUE,DE LA RIGAUDIERE,44640,SAINT JEAN DE BOISEAU
5499,RTE,DE VILLENEUVE,44640,PELLERIN (LE)
9,ALL,OLYMPE DE GOUGES,44640,PELLERIN (LE)
67,,LA JOUARDAIS,44640,PELLERIN (LE)
48,RUE,ARISTIDE BERTREUX,44640,PELLERIN (LE)
69,RUE,DE LA BRIANDIERE,44620,LA MONTAGNE
39,RUE,D INDRET,44620,LA MONTAGNE
16,RUE,ABBE HENRI GARNIER,44640,SAINT JEAN DE BOISEAU
5552,RUE,DES CADENIERS,44640,PELLERIN (LE)
7,AV,MATHURIN METAYER,44640,PELLERIN (LE)
10,RUE,DU STADE,44640,SAINT JEAN DE BOISEAU
24,RUE,DE LA PAIX,44620,LA MONTAGNE
7,RUE,DU CHATEAU,44640,SAINT JEAN DE BOISEAU
3,PL,DU MAL LECLERC,44640,SAINT JEAN DE BOISEAU
27,RUE,DU PELLERIN,44640,SAINT JEAN DE BOISEAU
4,PL,SIMILIEN GUERIN,44620,LA MONTAGNE
20,RUE,DES MESANGES,44620,LA MONTAGNE
11,RUE,DE BEL AIR,44620,LA MONTAGNE
4,PAS,DES MARCHES,44620,LA MONTAGNE
33,RUE,ARISTIDE BERTREUX,44640,PELLERIN (LE)
2,RUE,DU DROUILLARD,44620,LA MONTAGNE
21,RUE,DU CLOS ROUX,44640,PELLERIN (LE)
41,RTE,DU PE DE BUZAY,44640,PELLERIN (LE)
13,RUE,DE LA POTERIE,44640,SAINT JEAN DE BOISEAU
13,RUE,DE LA POTERIE,44640,SAINT JEAN DE BOISEAU
9,ALL,DES ROSES,44640,PELLERIN (LE)
34,RUE,DE LA BRIANDIERE,44620,LA MONTAGNE
3,IMP,RENE CASSIN,44620,LA MONTAGNE
8,RUE,DE L EGLISE,44620,LA MONTAGNE
50,RUE,ABBE HENRI GARNIER,44640,SAINT JEAN DE BOISEAU
9,RUE,DE LA METAIRIE,44640,SAINT JEAN DE BOISEAU
27,RUE,DE L HERMITAGE,44640,PELLERIN (LE)
20,RUE,DU FRESNE,44620,LA MONTAGNE
1,RUE,DU DOCTEUR ROUX,44620,LA MONTAGNE
1,RUE,DU DOCTEUR ROUX,44620,LA MONTAGNE
18,AV,FRANCOIS MITTERRAND,44640,PELLERIN (LE)
3,RUE,DU DOCTEUR ROUX,44620,LA MONTAGNE
5,RUE,DU CHATEAU,44640,PELLERIN (LE)
2,ALL,DES MIMOSAS,44640,PELLERIN (LE)
24,RUE,PORT A GIRARD,44640,SAINT JEAN DE BOISEAU
11,RUE,DE L UNION,44620,LA MONTAGNE
7,RTE,DU GRAND CHEMIN,44640,PELLERIN (LE)
4,RUE,DU PORT CHASSE,44640,PELLERIN (LE)
3,ALL,DES PERVENCHES,44640,PELLERIN (LE)
97,RUE,DE LA BELLE ETOILE,44620,LA MONTAGNE
97,RUE,DE LA BELLE ETOILE,44620,LA MONTAGNE
6,ALL,DES TULIPES,44640,PELLERIN (LE)
4,RUE,DE LA GAUDARIERE,44640,PELLERIN (LE)
6,RUE,DE BEL AIR,44620,LA MONTAGNE
23,RUE,DE LA JOUARDAIS,44640,PELLERIN (LE)
2,RTE,DE LA RUINE,44640,PELLERIN (LE)
27,RUE,ABBE HENRI GARNIER,44640,SAINT JEAN DE BOISEAU
27,RUE,ABBE HENRI GARNIER,44640,SAINT JEAN DE BOISEAU
9,RUE,DE LA RIVETIERE,44640,SAINT JEAN DE BOISEAU
9,RUE,DE LA RIVETIERE,44640,SAINT JEAN DE BOISEAU
60,RUE,DE LA JOUARDAIS,44640,PELLERIN (LE)
9,RUE,DES DAMES,44640,SAINT JEAN DE BOISEAU
69,RUE,DE L HOMMEAU,44640,SAINT JEAN DE BOISEAU
50,RTE,DU PE DE BUZAY,44640,PELLERIN (LE)
18,RUE,SALVADOR ALLENDE,44620,LA MONTAGNE
20,RUE,TESSIER,44620,LA MONTAGNE
10,RUE,CAMILLE PELLETAN,44620,LA MONTAGNE
9,RUE,DE LA PRUNIERE,44640,SAINT JEAN DE BOISEAU
9,RUE,DE LA PRUNIERE,44640,SAINT JEAN DE BOISEAU
5874,,LE PE DE BUZAY,44640,PELLERIN (LE)
15,RUE,DE LA JAUNAIE,44640,PELLERIN (LE)
3,RUE,OLYMPE DE GOUGES,44640,SAINT JEAN DE BOISEAU
19,RTE,DU GRAND CHEMIN,44640,PELLERIN (LE)
17,RTE,DU GRAND CHEMIN,44640,PELLERIN (LE)
17,RTE,DU GRAND CHEMIN,44640,PELLERIN (LE)
12,RUE,DE LA GENOLIERE,44640,PELLERIN (LE)
3,RUE,JEAN MERMOZ,44620,LA MONTAGNE
32,RUE,DE LA PERCHE,44640,SAINT JEAN DE BOISEAU
7,RUE,DU PRIEURE,44640,SAINT JEAN DE BOISEAU
7,RUE,DU PRIEURE,44640,SAINT JEAN DE BOISEAU
7,RUE,DU PRIEURE,44640,SAINT JEAN DE BOISEAU
5,RUE,DU PRIEURE,44640,SAINT JEAN DE BOISEAU
5,RUE,DU PRIEURE,44640,SAINT JEAN DE BOISEAU
5,RUE,DU PRIEURE,44640,SAINT JEAN DE BOISEAU
6,RUE,MARCEL SEMBAT,44620,LA MONTAGNE
7,RUE,DANIEL LE THIEC,44620,LA MONTAGNE
15,RUE,DE LA GARENNE,44620,LA MONTAGNE
19,RUE,DE LA ROCHELLE,44640,SAINT JEAN DE BOISEAU
6,CHE,DES PETITES LANDES,44640,SAINT JEAN DE BOISEAU
19,BD,NATIONAL,44620,LA MONTAGNE
46,RTE,DE BOUGUENAIS,44620,LA MONTAGNE
46,RTE,DE BOUGUENAIS,44620,LA MONTAGNE
8,RUE,DES PRIMEVERES,44640,SAINT JEAN DE BOISEAU
14,RUE,DU CLOS GRILLE,44640,PELLERIN (LE)
2,PL,SIMILIEN GUERIN,44620,LA MONTAGNE
26,RUE,SAINT JEAN,44620,LA MONTAGNE
52,RUE,DU LANDAS,44640,SAINT JEAN DE BOISEAU
nan,PAS,VARANNE,44620,LA MONTAGNE
5,RUE,DE LA CALE,44640,SAINT JEAN DE BOISEAU
6,RUE,DU SURCHAUD,44640,SAINT JEAN DE BOISEAU
2,RUE,DE LA DOUANE,44640,SAINT JEAN DE BOISEAU
2,RUE,DES FAUVETTES,44620,LA MONTAGNE
3,RUE,D ALGER,44640,PELLERIN (LE)
27,RUE,DE L HERMITAGE,44640,PELLERIN (LE)
6,RUE,DU MOULIN DE LA MARE,44640,PELLERIN (LE)
1,RUE,DU PORT CHASSE,44640,PELLERIN (LE)
43,RUE,DU DROUILLARD,44620,LA MONTAGNE
54,RUE,DE LA PERCHE,44640,SAINT JEAN DE BOISEAU
1,ALL,DU BOIS TILLAC,44640,PELLERIN (LE)
14,RUE,DU COMMERCE,44640,SAINT JEAN DE BOISEAU
2,RUE,JEAN BROCHARD,44640,SAINT JEAN DE BOISEAU
3,IMP,DES GLAIEULS,44640,PELLERIN (LE)
nan,CHEM,DU CLOS DE L ETANG,44640,PELLERIN (LE)
7,RUE,DU PELLERIN,44640,SAINT JEAN DE BOISEAU
7,RUE,DU PELLERIN,44640,SAINT JEAN DE BOISEAU
17,RUE,DU CAPITAINE GUERIN,44640,PELLERIN (LE)
2,RUE,VIOLIN,44620,LA MONTAGNE
2,RUE,DE LA FONTAINE,44640,SAINT JEAN DE BOISEAU
4,RUE,DU PORT CHASSE,44640,PELLERIN (LE)
86,RUE,JEAN MERMOZ,44620,LA MONTAGNE
19,RUE,DU COMMANDANT L HERMINIER,44620,LA MONTAGNE
19,RUE,DU CARTRON,44640,SAINT JEAN DE BOISEAU
24,RUE,DES ORMES,44640,SAINT JEAN DE BOISEAU
24,RUE,DES ORMES,44640,SAINT JEAN DE BOISEAU
8,RUE,DES DAMES,44640,SAINT JEAN DE BOISEAU
1,PL,FRANCOIS MITTERRAND,44620,LA MONTAGNE
nan,,LA BREHANNERIE,44640,PELLERIN (LE)
11,RUE,DE LA BELGIQUE,44620,LA MONTAGNE
9,RUE,DE BEL AIR,44620,LA MONTAGNE
22,RUE,DU COMMANDANT CHARCOT,44640,PELLERIN (LE)
8,RUE,DE LA BELGIQUE,44620,LA MONTAGNE
28,RUE,DU DROUILLARD,44620,LA MONTAGNE
12,RUE,DE LA VALLEE,44640,SAINT JEAN DE BOISEAU
18,RUE,DU FRESNE,44620,LA MONTAGNE
2,RUE,DE LA ROCHELLE,44640,SAINT JEAN DE BOISEAU
35,RUE,LUCIE AUBRAC,44640,SAINT JEAN DE BOISEAU
42,RUE,PASTEUR,44620,LA MONTAGNE
56,RUE,DE LA PAIX,44620,LA MONTAGNE
22,RUE,DE L HOMMEAU,44640,SAINT JEAN DE BOISEAU
22,RUE,DE L HOMMEAU,44640,SAINT JEAN DE BOISEAU
5748,,LA MARTINIERE,44640,PELLERIN (LE)
1,RUE,DU COMMANDANT CHARCOT,44640,PELLERIN (LE)
13,RUE,CURIE,44620,LA MONTAGNE
56,RTE,DE BOUGUENAIS,44620,LA MONTAGNE
19,RUE,JACQUES PREVERT,44620,LA MONTAGNE
26,RUE,VIOLIN,44620,LA MONTAGNE
15,RUE,DU MORTIER,44640,SAINT JEAN DE BOISEAU
89,RTE,DE BOUGUENAIS,44620,LA MONTAGNE
89,RTE,DE BOUGUENAIS,44620,LA MONTAGNE
4,RUE,DU DROUILLARD,44620,LA MONTAGNE
2,RUE,DE LA RIVETIERE,44640,SAINT JEAN DE BOISEAU
43,RUE,DU 11 NOVEMBRE,44640,PELLERIN (LE)
5484,RUE,DE LA CALE,44640,SAINT JEAN DE BOISEAU
13,RUE,FERDINAND BUISSON,44640,SAINT JEAN DE BOISEAU
16,RUE,DU MOULIN,44620,LA MONTAGNE
13,RUE,FERDINAND BUISSON,44640,SAINT JEAN DE BOISEAU
41,RUE,DE LA BRIANDIERE,44620,LA MONTAGNE
25,RUE,VIOLIN,44620,LA MONTAGNE
25,RUE,VIOLIN,44620,LA MONTAGNE
59,RUE,ARISTIDE BERTREUX,44640,PELLERIN (LE)
59,RUE,ARISTIDE BERTREUX,44640,PELLERIN (LE)
14,RUE,D INDRET,44620,LA MONTAGNE
60,RUE,DU MOULIN COLLET,44640,PELLERIN (LE)
2,PL,DE GAULLE,44620,LA MONTAGNE
19,RUE,DU 11 NOVEMBRE,44640,PELLERIN (LE)
21,BD,BELLEVUE,44620,LA MONTAGNE
2,RUE,DE NORTH FERRIBY,44640,PELLERIN (LE)
17,RUE,JEAN JAURES,44640,PELLERIN (LE)
40,RUE,VIOLIN,44620,LA MONTAGNE
40,RUE,DU VIEUX FOUR,44640,SAINT JEAN DE BOISEAU
95,RUE,DE LA BELLE ETOILE,44620,LA MONTAGNE
43,RUE,JEAN DE MARTEL,44640,SAINT JEAN DE BOISEAU
36,RUE,DE LA JAUNAIE,44640,PELLERIN (LE)
27,ALL,DES ROSES,44640,PELLERIN (LE)
5,RUE,DE L EGLISE,44620,LA MONTAGNE
34,RUE,DU PETIT BOIS,44620,LA MONTAGNE
37,RUE,DE LA JAUNAIE,44640,PELLERIN (LE)
1,RUE,DE LAUNAY,44620,LA MONTAGNE
39,RUE,PASTEUR,44620,LA MONTAGNE
7,ALL,DU CHATEAU D AUX,44620,LA MONTAGNE
85,RUE,DE LA BRIANDIERE,44620,LA MONTAGNE
85,RUE,DE LA BRIANDIERE,44620,LA MONTAGNE
1,IMP,DE LA CROIX TRUIN,44640,SAINT JEAN DE BOISEAU
1,IMP,DE LA CROIX TRUIN,44640,SAINT JEAN DE BOISEAU
1,IMP,DE LA CROIX TRUIN,44640,SAINT JEAN DE BOISEAU
1,IMP,DE LA CROIX TRUIN,44640,SAINT JEAN DE BOISEAU
1,IMP,DE LA CROIX TRUIN,44640,SAINT JEAN DE BOISEAU
1,IMP,DE LA CROIX TRUIN,44640,SAINT JEAN DE BOISEAU
5,RUE,DE LA NOE SAINT JEAN,44220,COUERON
13,RUE,CHARLES PEGUY,44220,COUERON
73,RUE,HENRI GAUTIER,44220,COUERON
73,RUE,HENRI GAUTIER,44220,COUERON
9002,,LE PINEAU,44220,COUERON
9011,,LE PORT LAUNAY,44220,COUERON
9011,,LE PORT LAUNAY,44220,COUERON
14,IMP,DU TERTRE,44220,COUERON
11,RUE,DE POLOGNE,44220,COUERON
1,RUE,MARCEL SEMBAT,44220,COUERON
3,RUE,LAMARTINE,44220,COUERON
7,RUE,CHARLES PEGUY,44220,COUERON
22,RUE,DU CLOS GUINEAU,44220,COUERON
12,RUE,DES CHARDONNERETS,44220,COUERON
63,RUE,DE LA SINIERE,44220,COUERON
63,RUE,DE LA SINIERE,44220,COUERON
3,RUE,DE BEL AIR,44220,COUERON
15,RUE,CLAIRE FONTAINE,44220,COUERON
10,RUE,DE LA REPUBLIQUE,44220,COUERON
9,RUE,DU DOUEROUX,44220,COUERON
32,BD,FRANCOIS BLANCHO,44220,COUERON
9,RUE,SIMONE SIGNORET,44220,COUERON
40,RUE,DES CARTERONS,44220,COUERON
50,RUE,DES CARTERONS,44220,COUERON
9070,,BRIMBERNE,44220,COUERON
7,RUE,DU VIEUX PUITS,44220,COUERON
31,RUE,DES FLEURS,44220,COUERON
18,CHEM,DE LA BILIERE,44220,COUERON
15,RUE,DU CORMIER,44220,COUERON
40,RUE,DES CARTERONS,44220,COUERON
1,RUE,DE LA METAIRIE,44220,COUERON
41,RUE,DES FLEURS,44220,COUERON
30,RUE,JACQUES PREVERT,44220,COUERON
12,RUE,DE LA PIERRE,44220,COUERON
3,RUE,SIMONE SIGNORET,44220,COUERON
2,RUE,LOUIS AMSTRONG,44220,COUERON
7,RUE,SAINT LOUIS,44220,COUERON
5,RUE,DE LA NOE SAINT JEAN,44220,COUERON
13,RUE,DE POLOGNE,44220,COUERON
16,RUE,DE LA NOELLE,44220,COUERON
4,RUE,DE LA ROCHE GUILLET,44220,COUERON
32,,LA MONTAGNE,44220,COUERON
4,CITE,DE LA GARE,44220,COUERON
40,RUE,DU DOCTEUR JANVIER,44220,COUERON
60,RUE,DES CARTERONS,44220,COUERON
7,IMP,DE L ERDURIERE,44220,COUERON
32,RUE,DES CHARDONNERETS,44220,COUERON
9011,,L AUMARIERE,44220,COUERON
9011,,L AUMARIERE,44220,COUERON
3,RUE,CHARLES BRUNELIERE,44220,COUERON
3,RUE,FRANCOIS TRUFFAUT,44220,COUERON
7,RUE,JULIEN CHOLET,44220,COUERON
6,RUE,DES FLEURS,44220,COUERON
10,IMP,FRANCIS LE GUILLOUX,44220,COUERON
11,RUE,DE LA CHAPELLE ST MARTIN,44220,COUERON
31,RUE,DU 1ER MAI,44220,COUERON
9001,RUE,DE LA CHAPELLE ST MARTIN,44220,COUERON
15,RUE,DE LA PIERRE,44220,COUERON
21,RUE,JACQUES PREVERT,44220,COUERON
9001,IMP,DU TARDEAU,44220,COUERON
3,IMP,DES PINSONS,44220,COUERON
9004,,LES DAUDIERES,44220,COUERON
2,RUE,DU CHAMP LEVRIER,44220,COUERON
37,QUAI,JEAN-PIERRE FOUGERAT,44220,COUERON
37,BD,DE LA LIBERATION,44220,COUERON
9,IMP,D ALLOS,44220,COUERON
103,BD,DE L EUROPE,44220,COUERON
7,RUE,DE LA SINIERE,44220,COUERON
6,RUE,DE LA PAIX,44220,COUERON
3,RUE,JULIEN CHOLET,44220,COUERON
3,RUE,JULIEN CHOLET,44220,COUERON
3,RUE,JULIEN CHOLET,44220,COUERON
3,RUE,JULIEN CHOLET,44220,COUERON
58,RUE,DES CARTERONS,44220,COUERON
54,RUE,DES CARTERONS,44220,COUERON
42,RUE,DES CARTERONS,44220,COUERON
41,RUE,DE LA BLANCHARDIERE,44220,COUERON
9,RUE,DU VIEUX MOULIN,44220,COUERON
15,RUE,ROMY SCHNEIDER,44220,COUERON
9010,,LE ROCHER,44220,COUERON
9010,,LE ROCHER,44220,COUERON
36,RUE,DE L ISLETTE,44220,COUERON
6,RUE,DES CHARDONNERETS,44220,COUERON
2,PL,EMILE ZOLA,44220,COUERON
5,IMP,DE LA GRANGE,44220,COUERON
13,RUE,DE L AMITIE,44220,COUERON
67,BD,DES MARTYRS DE LA RESISTAN,44220,COUERON
5,RUE,DES PRIMEVERES,44220,COUERON
179,BD,DE LA LIBERATION,44220,COUERON
2,RUE,DU CLOS GUINEAU,44220,COUERON
22,RUE,DU STADE,44220,COUERON
46,RUE,DES CARTERONS,44220,COUERON
44,RUE,DES CARTERONS,44220,COUERON
6,RUE,PHILIPPE NOIRET,44220,COUERON
30,BD,DES MARTYRS DE LA RESISTAN,44220,COUERON
30,BD,DES MARTYRS DE LA RESISTAN,44220,COUERON
40,RUE,HENRI GAUTIER,44220,COUERON
66,RUE,HENRI GAUTIER,44220,COUERON
4,RUE,DU CLOS GUINEAU,44220,COUERON
13,RUE,DE LA CHAPELLE ST MARTIN,44220,COUERON
9024,,LA LANDE DE BAUCHE,44220,COUERON
9024,,LA LANDE DE BAUCHE,44220,COUERON
2,RUE,DE LA POMMERAYE,44220,COUERON
3,RUE,DU DOCTEUR JANVIER,44220,COUERON
1,RUE,DES MOINES DE BUZAY,44220,COUERON
8,RUE,DES HIRONDELLES,44220,COUERON
80,,LA MONTAGNE,44220,COUERON
80,,LA MONTAGNE,44220,COUERON
11,ALL,ROGER GOURDON,44220,COUERON
1,IMP,DE LA GRANGE,44220,COUERON
5,RUE,DU REGAIN,44220,COUERON
85,RUE,ARSENE LELOUP,44220,COUERON
11,RUE,FERDINAND BUISSON,44220,COUERON
33,RUE,DE L ISLETTE,44220,COUERON
109,BD,DE LA LIBERATION,44220,COUERON
13,RUE,DU 4 SEPTEMBRE,44220,COUERON
7,RUE,DE LA MARNE,44220,COUERON
10,RUE,DU CLOS GUINEAU,44220,COUERON
12,RUE,DU CLOS GUINEAU,44220,COUERON
9,RUE,DU CHAMP LEVRIER,44220,COUERON
3,RUE,DE LA PAIX,44220,COUERON
59,BD,DE L OCEAN,44220,COUERON
2,RUE,DES PRAIRIES,44220,COUERON
10,RUE,DE LA MARNE,44220,COUERON
35,RUE,DE LA PIERRE,44220,COUERON
37,BD,DES MARTYRS DE LA RESISTAN,44220,COUERON
6,RUE,DE RONCEVAUX,44220,COUERON
13,RUE,DES ROITELETS,44220,COUERON
11,RUE,DE RONCEVAUX,44220,COUERON
12,IMP,DES COTTAGES DE LA RIVIERE,44220,COUERON
19,RUE,DES ALOUETTES,44220,COUERON
152,BD,DE LA LIBERATION,44220,COUERON
20,RUE,DE VERDUN,44220,COUERON
19,RUE,DE LA VILLE AU CHEF,44220,COUERON
19,RUE,DE LA VILLE AU CHEF,44220,COUERON
9004,,LE TERTRE SAINT YVES,44220,COUERON
9004,,LE TERTRE SAINT YVES,44220,COUERON
1,BD,DES MARTYRS DE LA RESISTAN,44220,COUERON
9011,RUE,ALEXANDRE OLIVIER,44220,COUERON
7,RUE,VICTOR HUGO,44220,COUERON
31,RUE,DE LA BLANCHARDIERE,44220,COUERON
2,ALL,DES COURTINES,44220,COUERON
19,BD,DES MARTYRS DE LA RESISTAN,44220,COUERON
11,RUE,DES CAILLES,44220,COUERON
9,RUE,DE L ARMISTICE,44220,COUERON
4,RUE,DES PIVERTS,44220,COUERON
1,RUE,JACQUES DEMY,44220,COUERON
8,RUE,DES PAVILLONS,44220,COUERON
8,RUE,DES PAVILLONS,44220,COUERON
9000,IMP,DE L OSERAIE,44220,COUERON
23,RUE,DE L ISLETTE,44220,COUERON
23,RUE,CHARLES GOUNOD,44220,COUERON
14,RUE,CHARLES GOUNOD,44220,COUERON
21,RUE,JEAN JACQUES AUDUBON,44220,COUERON
21,RUE,JEAN JACQUES AUDUBON,44220,COUERON
36,RUE,CHARLES PEGUY,44220,COUERON
45,RUE,DE BRETAGNE,44220,COUERON
4,RUE,JEAN DE LA RIVIERE,44220,COUERON
9003,,LE PETIT BOIS ES LOUPS,44220,COUERON
28,RUE,DUQUESNE,44220,COUERON
25,BD,PAUL LANGEVIN,44220,COUERON
10,IMP,DU TERTRE,44220,COUERON
33,RUE,DES STERNES,44220,COUERON
40,RUE,ALEXANDRE OLIVIER,44220,COUERON
40,RUE,ALEXANDRE OLIVIER,44220,COUERON
5,RUE,DU CARPENTAL,44220,COUERON
1,RUE,CLAUDE SAUTET,44220,COUERON
3,RUE,DU DOCTEUR JANVIER,44220,COUERON
11,RUE,DE BRETAGNE,44220,COUERON
9012,,L HELBERDERIE,44220,COUERON
2,PL,ATHYS POUPONNEAU,44220,COUERON
2,PL,ATHYS POUPONNEAU,44220,COUERON
23,BD,DE L OCEAN,44220,COUERON
50,RUE,ARSENE LELOUP,44220,COUERON
42,BD,DE LA LIBERATION,44220,COUERON
13,PL,DE LA VERRERIE,44220,COUERON
5,RUE,DES MOINES DE BUZAY,44220,COUERON
9016,,BRIMBERNE,44220,COUERON
15,RUE,JEAN CLAUDE MAISONNEUVE,44220,COUERON
10,RUE,DU MARAIS,44220,COUERON
3,RUE,DU DOCTEUR JANVIER,44220,COUERON
14,RUE,DE LA GUINIERE,44220,COUERON
3,AV,DES CHENES,44220,COUERON
15,RUE,ARSENE LELOUP,44220,COUERON
16,RUE,MOLIERE,44220,COUERON
3,RUE,DES MARAICHERS,44220,COUERON
95,RUE,HENRI GAUTIER,44220,COUERON
47,BD,DE L OCEAN,44220,COUERON
2,RUE,CLAUDE SAUTET,44220,COUERON
50,RUE,ALEXANDRE OLIVIER,44220,COUERON
34,RUE,DE LA PIERRE,44220,COUERON
6,RUE,ROMY SCHNEIDER,44220,COUERON
3,RUE,DE LA SURMENIERE,44220,COUERON
36,RUE,JEAN CLAUDE MAISONNEUVE,44220,COUERON
14,RUE,DES MOISSONS,44220,COUERON
7,IMP,DES PINSONS,44220,COUERON
4,RUE,MARCEL SEMBAT,44220,COUERON
3,PL,DE LA VERRERIE,44220,COUERON
14,RUE,JEAN SEBASTIEN BACH,44220,COUERON
43,RUE,JEAN JAURES,44220,COUERON
9006,,LA NOE CHEZINE,44220,COUERON
9006,,LA NOE CHEZINE,44220,COUERON
10,RUE,DES CASTORS,44220,COUERON
16,RUE,DE LA PABLEE,44220,COUERON
16,RUE,DE LA PABLEE,44220,COUERON
13,BD,DE L OCEAN,44220,COUERON
13,BD,DE L OCEAN,44220,COUERON
9001,,LES MARES JAUNES,44220,COUERON
18,RUE,DE BRETAGNE,44220,COUERON
50,BD,DE L EUROPE,44220,COUERON
9,RUE,AUGUSTE BOURNIGAL,44220,COUERON
55,RUE,DES PRIMEVERES,44220,COUERON
13,RUE,ARSENE LELOUP,44220,COUERON
69,BD,DE L OCEAN,44220,COUERON
69,BD,DE L OCEAN,44220,COUERON
7,IMP,DES PERVENCHES,44220,COUERON
7,RUE,DE LA CHAPELLE ST MARTIN,44220,COUERON
9006,,LA PITOUZERIE,44220,COUERON
9006,,LA PITOUZERIE,44220,COUERON
5,RUE,DES MOINES DE BUZAY,44220,COUERON
19,RUE,DU CARPENTAL,44220,COUERON
5,RUE,DES MOINES DE BUZAY,44220,COUERON
96,BD,DES MARTYRS DE LA RESISTAN,44220,COUERON
7,PL,CHARLES DE GAULLE,44220,COUERON
57,RUE,DE L ISLETTE,44220,COUERON
57,RUE,DE L ISLETTE,44220,COUERON
8,RUE,DES BOUVREUILS,44220,COUERON
3,IMP,ARLETTY,44220,COUERON
34,RUE,DE LA METAIRIE,44220,COUERON
23,RUE,DU CLOS GUINEAU,44220,COUERON
5,RUE,DES MOINES DE BUZAY,44220,COUERON
7,RUE,DU 14 JUILLET,44220,COUERON
5,RUE,DES MOINES DE BUZAY,44220,COUERON
8,RUE,DE LA GARE,44220,COUERON
67,RUE,DE LA PIERRE,44220,COUERON
7,RUE,CHARLES GOUNOD,44220,COUERON
18,IMP,DE LA COLOMBIERE,44220,COUERON
11,IMP,DES BRUANDS,44220,COUERON
12,RUE,DE L AMITIE,44220,COUERON
86,RUE,DU STADE,44220,COUERON
8,ALL,DE KERITY,44220,COUERON
4,ALL,DES GLENANS,44220,COUERON
21,RUE,DES HIRONDELLES,44220,COUERON
4,RUE,DU BOIS DES PRES,44220,COUERON
4,RUE,DU BOIS DES PRES,44220,COUERON
9031,,L EPINE,44220,COUERON
